t,X,Y,Z
99.612,367,291,1.200413
99.644,375,317,1.248884
99.679,379,332,1.277453
99.711,383,339,1.289668
99.749,385,344,1.300415
99.779,387,348,1.30527
99.812,389,350,1.306825
99.847,390,352,1.309942
99.879,392,357,1.311159
99.913,393,361,1.311546
99.943,394,360,1.313192
99.979,395,358,1.314463
100.011,396,356,1.315098
100.047,398,350,1.313805
100.08,412,326,1.293365
100.111,421,313,1.279151
100.147,427,307,1.269791
100.179,431,303,1.263376
100.211,433,300,1.258686
100.246,435,299,1.254855
100.279,436,299,1.251378
100.311,437,299,1.248199
100.346,437,299,1.245336
100.379,438,300,1.242751
100.411,438,301,1.240422
100.446,438,301,1.238388
100.479,438,302,1.236627
100.513,438,303,1.235086
100.547,437,303,1.233752
100.579,437,304,1.232565
100.611,437,304,1.231493
100.646,437,304,1.230513
100.68,437,305,1.229636
100.711,436,305,1.228813
100.747,436,305,1.228061
100.779,436,305,1.227369
100.81,436,305,1.226737
100.848,435,306,1.226159
100.879,435,306,1.225631
100.912,435,306,1.22515
100.948,435,306,1.224715
100.979,435,306,1.224317
101.012,434,306,1.22395
101.046,434,306,1.223614
101.08,434,306,1.223302
101.112,434,306,1.223012
101.146,434,306,1.222743
101.179,434,306,1.22249
101.211,434,306,1.222254
101.249,434,306,1.22203
101.279,434,306,1.221818
101.315,433,306,1.221618
101.346,433,306,1.221426
101.379,433,306,1.221242
101.415,433,306,1.221067
101.447,433,306,1.2209
101.48,433,306,1.220743
101.514,433,306,1.220595
101.546,433,306,1.220448
101.579,433,306,1.220301
101.614,433,306,1.220146
101.646,433,306,1.219983
101.68,433,307,1.219814
101.715,433,307,1.21964
101.746,433,307,1.219468
101.779,433,307,1.219299
101.817,433,307,1.219137
101.847,433,307,1.218993
101.879,433,307,1.218875
101.916,433,307,1.218785
101.946,433,307,1.218844
101.979,432,306,1.219954
102.015,430,305,1.223483
102.047,426,304,1.229213
102.081,421,302,1.237897
102.115,414,299,1.249201
102.147,408,296,1.263076
102.179,400,293,1.279071
102.214,392,289,1.296789
102.247,385,284,1.317149
102.279,374,279,1.344936
102.317,365,277,1.366672
102.346,349,266,1.408527
102.379,340,261,1.433602
102.414,337,259,1.444726
102.447,333,258,1.454985
102.479,327,265,1.471838
102.514,322,267,1.485494
102.547,320,268,1.494271
102.582,318,269,1.500359
102.614,316,269,1.505365
102.646,316,270,1.507792
102.691,315,270,1.510074
102.717,315,270,1.511356
102.749,314,270,1.512445
102.785,314,270,1.512528
102.817,314,270,1.512249
102.856,314,270,1.511697
102.883,314,270,1.510963
102.915,313,272,1.509994
102.947,313,274,1.509174
102.984,313,275,1.508355
103.015,307,295,1.497663
103.048,303,310,1.489104
103.083,299,323,1.482283
103.115,296,333,1.477118
103.147,294,339,1.472564
103.184,294,345,1.468514
103.216,293,349,1.464901
103.248,315,362,1.388367
103.286,330,370,1.343433
103.316,338,373,1.31729
103.346,343,375,1.302382
103.383,346,376,1.292925
103.417,349,377,1.286808
103.446,349,378,1.2826
103.482,351,378,1.279008
103.516,352,379,1.271858
103.547,355,379,1.262091
103.583,359,342,1.244714
103.616,360,320,1.2339
103.646,361,307,1.227368
103.682,362,299,1.223153
103.714,362,293,1.22051
103.752,362,291,1.218818
103.782,361,280,1.226596
103.815,360,274,1.230441
103.851,360,265,1.236356
103.882,360,258,1.239808
103.915,360,253,1.24148
103.951,361,249,1.241607
103.982,362,247,1.240794
104.015,363,244,1.239094
104.05,366,241,1.236396
104.082,369,239,1.233056
104.114,372,238,1.228928
104.152,376,236,1.224392
104.182,379,233,1.219998
104.214,383,231,1.216127
104.251,386,230,1.212777
104.283,389,229,1.210016
104.314,391,228,1.207946
104.35,394,226,1.206806
104.383,395,225,1.206384
104.415,396,223,1.207144
104.451,397,222,1.208753
104.483,397,220,1.21322
104.515,396,218,1.218593
104.552,395,216,1.223891
104.585,394,215,1.228863
104.615,391,214,1.235634
104.651,389,214,1.241084
104.683,387,215,1.244714
104.715,386,215,1.246503
104.754,392,215,1.244694
104.783,396,221,1.244149
104.815,403,228,1.241353
104.851,417,235,1.230141
104.886,430,245,1.219218
104.915,439,255,1.209889
104.951,447,263,1.202131
104.983,445,276,1.205687
105.021,441,287,1.209347
105.052,439,295,1.212843
105.083,435,300,1.215097
105.12,433,305,1.216776
105.151,433,307,1.214141
105.183,434,307,1.211115
105.22,435,308,1.208001
105.251,437,309,1.205015
105.283,438,309,1.202263
105.321,439,309,1.199792
105.351,439,309,1.197621
105.383,440,309,1.195647
105.419,440,309,1.193724
105.452,441,309,1.191638
105.482,441,309,1.189058
105.519,441,309,1.185408
105.553,441,309,1.179528
105.583,438,310,1.16991
105.619,436,311,1.156976
105.652,432,312,1.141823
105.682,424,316,1.121681
105.72,414,318,1.10396
105.753,405,321,1.089098
105.782,393,323,1.076951
105.818,383,325,1.06731
105.85,374,326,1.060447
105.884,365,328,1.056305
105.918,359,329,1.054015
105.95,352,330,1.05368
105.983,348,331,1.053861
106.018,345,332,1.054026
106.051,343,332,1.053987
106.082,343,332,1.054189
106.118,343,331,1.056328
106.153,346,330,1.060415
106.187,348,327,1.069336
106.219,357,322,1.086849
106.251,373,315,1.11169
106.289,386,310,1.136157
106.32,395,308,1.16274
106.353,404,308,1.186054
106.387,411,308,1.207582
106.419,416,308,1.223915
106.451,418,308,1.236768
106.488,421,309,1.245754
106.519,424,311,1.261191
106.552,425,312,1.265964
106.586,426,314,1.268564
106.621,426,315,1.268062
106.651,426,316,1.264568
106.687,428,319,1.254413
106.719,430,322,1.242964
106.751,432,325,1.225361
106.786,433,329,1.20587
106.818,433,334,1.18402
106.851,431,342,1.161976
106.886,430,349,1.139344
106.919,423,356,1.127365
106.951,419,361,1.119912
106.987,415,365,1.115073
107.018,413,367,1.111928
107.05,413,368,1.108975
107.089,413,366,1.104546
107.119,412,361,1.101228
107.151,412,349,1.100638
107.186,413,329,1.10422
107.219,412,308,1.111271
107.251,413,285,1.122067
107.29,412,266,1.134208
107.32,404,259,1.168515
107.35,396,261,1.208552
107.386,392,263,1.240035
107.419,389,264,1.260851
107.455,387,265,1.276083
107.487,386,265,1.286345
107.519,385,265,1.293662
107.554,385,265,1.298783
107.587,385,266,1.303029
107.62,385,267,1.306246
107.654,385,277,1.312262
107.686,386,287,1.313717
107.719,386,291,1.314427
107.755,386,291,1.314637
107.787,386,296,1.313892
107.82,386,300,1.313281
107.855,386,304,1.312345
107.888,386,308,1.311489
107.919,386,311,1.310693
107.955,386,313,1.310179
107.988,386,315,1.309635
108.02,386,317,1.309119
108.058,386,317,1.308612
108.087,386,318,1.308118
108.119,386,319,1.307711
108.155,386,318,1.305357
108.187,387,317,1.302831
108.219,387,318,1.301718
108.255,387,318,1.299322
108.287,388,317,1.296847
108.319,388,317,1.294359
108.365,389,317,1.291806
108.387,388,318,1.290581
108.419,388,318,1.288121
108.455,388,318,1.285743
108.488,389,318,1.283287
108.519,389,318,1.280571
108.555,389,318,1.276947
108.587,389,318,1.272162
108.619,391,318,1.266042
108.655,391,319,1.257984
108.687,392,320,1.246861
108.724,393,320,1.230835
108.756,395,321,1.211367
108.788,396,330,1.192279
108.825,398,337,1.175185
108.856,402,344,1.153922
108.888,404,351,1.133062
108.933,406,356,1.110684
108.957,408,361,1.092375
108.988,429,350,0.9745477
109.026,437,349,0.9306909
109.055,444,349,0.9024432
109.087,449,350,0.8835533
109.123,451,350,0.8728016
109.161,453,351,0.8658955
109.189,455,351,0.8611847
109.224,455,350,0.8575948
109.255,457,354,0.8500972
109.288,458,361,0.8369992
109.322,403,346,0.8890417
109.355,385,343,0.9012979
109.386,372,340,0.9088804
109.424,363,338,0.9130434
109.454,357,337,0.9144786
109.486,354,336,0.9141999
109.533,350,336,0.9121837
109.556,336,331,0.9015253
109.588,326,333,0.8896471
109.623,332,335,0.8804773
